Age,Gender,Education,Person Income,Employee Experience,Home Onwership,Loan Amount,Loan Intent,Loan interest Rate,Loan percentage,Credit History,Credit Score,Previous Loan,Loan Status
33,1,1,73645,12,3,8622,4,8.97,0.12,10,535,1,0
28,1,1,55210,6,3,10000,3,10.04,0.18,6,590,1,0
31,0,4,65406,10,0,3537,4,7.89,0.05,6,683,0,0
25,1,1,54938,2,3,5000,3,10.78,0.09,4,635,0,0
33,1,4,46281,9,0,14038,4,14.3,0.3,6,671,1,0
34,0,0,49375,11,3,4800,1,11.23,0.1,13,632,1,0
26,0,1,37469,1,3,5172,1,7.16,0.14,6,658,1,0
24,0,3,96146,1,0,17818,3,6.75,0.19,2,599,0,0
30,1,1,138975,5,0,8000,5,8.61,0.06,6,653,0,0
24,1,4,163109,4,0,15000,1,15.55,0.09,2,660,0,0
23,0,0,91047,2,3,10000,4,12.97,0.11,4,666,0,0
25,0,0,105557,3,0,7500,5,11.79,0.07,6,667,0,0
30,1,1,63404,5,3,14057,0,11.59,0.22,7,563,1,0
25,0,3,62325,6,3,14991,0,11.08,0.24,4,682,1,0
23,1,4,35672,3,0,2000,3,9.7,0.06,3,609,1,0
27,0,1,87550,3,3,7000,4,10.16,0.08,4,670,0,0
23,0,4,156596,1,0,30000,0,9.92,0.19,4,532,1,0
29,0,3,66898,5,3,14000,1,11.48,0.21,7,601,1,0
35,0,3,66836,13,3,6000,4,11.99,0.09,11,693,0,0
32,1,4,81348,7,0,6437,5,11.0,0.08,6,641,1,0
27,1,0,47823,5,0,8000,1,7.18,0.17,3,626,0,0
22,1,1,22472,0,3,2500,4,8.95,0.11,3,666,1,0
27,1,1,150854,6,0,15628,4,9.18,0.1,4,633,0,0
25,1,0,49328,4,3,5000,0,12.43,0.1,3,596,1,0
26,0,4,66598,3,0,12500,3,9.4,0.19,2,673,1,0
31,0,0,80505,11,3,2546,1,11.35,0.03,10,562,1,0
23,1,0,53727,0,3,3000,3,10.54,0.06,3,625,1,0
25,0,3,84943,5,2,8000,5,15.55,0.09,3,627,0,0
26,0,4,64711,2,0,8000,5,12.0,0.12,3,665,0,0
23,1,3,43816,0,3,6000,1,9.83,0.14,3,659,1,0
25,1,4,121042,4,3,20000,2,13.06,0.17,3,657,1,0
28,1,4,79364,4,3,3613,3,8.26,0.05,6,595,1,0
22,1,3,33782,0,3,2589,1,13.26,0.08,3,625,1,0
31,0,3,120939,8,0,4446,1,10.96,0.04,5,558,1,0
25,0,1,91000,1,0,5400,4,13.31,0.06,3,596,1,0
28,1,3,108886,6,0,12000,1,7.5,0.11,6,661,0,0
27,0,4,117472,4,0,1500,4,10.52,0.01,10,693,1,0
25,0,1,45422,0,3,5983,1,8.2,0.13,3,653,1,0
26,1,1,63214,2,0,6533,4,8.14,0.1,4,618,1,0
25,1,3,40366,0,0,8000,1,10.05,0.2,3,524,1,0
27,1,3,199470,5,0,5317,0,5.42,0.03,6,626,1,0
24,1,0,109137,2,3,15000,2,16.26,0.14,4,624,1,0
25,0,0,34572,0,3,3221,0,11.38,0.09,5,631,1,0
26,1,3,104461,1,0,20000,3,9.93,0.19,4,584,1,0
29,1,1,98345,8,3,12000,4,9.5,0.12,7,630,1,0
21,1,4,18181,0,3,2000,5,7.03,0.11,3,691,1,0
31,1,4,51302,8,3,2000,5,6.96,0.04,7,566,1,0
26,1,4,39909,5,0,3250,2,6.99,0.08,4,623,1,0
35,0,1,70418,15,3,9000,0,11.0,0.13,10,647,0,0
32,0,4,145315,9,0,5614,2,10.39,0.04,8,551,1,0
26,1,1,51377,7,0,15045,1,12.25,0.29,3,593,1,0
33,1,1,162654,8,0,20000,3,13.98,0.12,8,585,1,0
25,1,4,36931,0,3,7000,3,10.14,0.19,4,677,0,0
31,0,0,422979,8,0,10500,2,15.7,0.02,8,623,1,0
26,1,3,121108,0,0,10000,1,12.44,0.08,7,650,0,0
28,1,0,63427,1,3,14000,0,8.97,0.22,6,615,1,0
26,1,4,112868,4,0,6203,4,14.09,0.05,3,688,1,0
22,1,1,31015,0,3,4000,1,8.82,0.13,4,657,1,0
26,1,1,52063,5,0,10000,1,7.31,0.19,3,644,1,0
26,1,3,39198,5,0,6000,0,8.97,0.15,5,552,1,0
24,0,0,34701,4,3,5000,3,11.27,0.14,5,584,0,0
29,1,0,70268,5,3,17287,1,10.79,0.25,6,658,1,0
26,1,1,100510,0,0,20000,0,11.04,0.2,6,650,1,0
25,1,3,70489,1,0,9000,1,7.88,0.13,5,566,1,0
25,0,0,78954,0,0,12000,5,12.22,0.15,4,524,0,0
23,0,3,102571,2,3,10000,5,8.05,0.1,3,569,0,0
27,0,0,108247,2,0,4941,1,12.51,0.05,6,670,0,0
25,1,0,157290,1,0,18480,1,11.04,0.12,3,603,1,0
28,0,4,113750,3,3,9854,4,13.8,0.09,5,612,0,0
30,1,0,58801,5,3,7773,4,9.04,0.13,7,504,1,0
24,0,0,64338,0,3,12000,3,11.74,0.19,3,699,0,0
28,1,0,32186,7,3,2500,2,12.75,0.08,7,667,1,0
27,1,0,72959,1,3,12687,0,11.45,0.17,8,668,1,0
36,1,4,105425,8,0,24467,3,11.61,0.23,10,672,1,0
33,0,0,144927,11,0,20000,5,7.97,0.14,7,544,1,0
27,0,0,113110,3,0,12000,5,8.29,0.11,7,555,1,0
22,0,3,54957,3,3,4000,4,7.9,0.07,3,625,0,0
24,0,1,63376,5,0,6000,5,13.58,0.09,4,674,0,0
28,1,0,43937,6,3,1000,3,10.28,0.02,7,654,1,0
39,0,2,72918,19,3,5000,1,14.3,0.07,11,670,0,0
26,0,3,52810,0,0,9182,1,10.48,0.17,5,636,1,0
33,1,0,36625,9,3,4200,5,7.97,0.11,8,669,1,0
28,1,1,75517,4,3,7000,3,9.12,0.09,6,621,1,0
28,1,3,51230,4,3,3000,0,12.31,0.06,4,655,1,0
25,1,1,32456,5,3,5258,1,9.56,0.16,3,629,1,0
23,1,4,44320,0,3,6000,1,8.9,0.14,3,648,0,0
26,0,3,280570,2,0,23915,2,13.53,0.09,3,582,1,0
25,1,3,40781,2,3,5000,1,11.67,0.12,4,642,0,0
28,0,1,168633,4,0,10000,1,11.96,0.06,6,603,0,0
25,0,0,51320,0,0,7000,2,8.59,0.14,4,684,0,0
29,0,4,77092,5,3,5000,1,11.94,0.06,9,570,1,0
24,0,1,38584,5,3,1279,1,9.47,0.03,2,711,0,0
33,1,3,144768,14,0,8947,4,9.67,0.06,7,637,1,0
34,1,0,82452,10,0,5000,1,13.49,0.06,9,648,1,0
23,0,3,73430,2,3,7000,0,11.13,0.1,4,597,1,0
30,0,1,67244,7,3,5000,4,8.0,0.07,6,609,1,0
23,0,1,57632,0,0,15000,3,8.61,0.26,3,615,0,0
27,0,0,104463,7,3,6000,1,6.54,0.06,9,624,1,0
30,1,1,56185,4,0,6000,4,10.53,0.11,7,675,0,0
31,1,4,30609,7,3,6623,3,13.17,0.22,6,648,0,0
28,0,4,204997,2,0,20000,1,10.75,0.1,8,689,0,0
24,0,4,54750,0,3,1500,3,7.5,0.03,4,606,0,0
25,1,0,48783,3,3,8044,4,9.46,0.16,4,607,0,0
33,1,1,49951,13,3,7200,1,11.24,0.14,8,627,1,0
24,1,3,60860,0,3,8000,4,15.39,0.13,3,612,1,0
26,0,0,50890,1,3,6442,3,7.7,0.13,5,661,1,0
34,1,0,29660,8,0,1500,0,8.98,0.05,13,649,1,0
26,0,1,88457,2,0,19072,4,10.78,0.22,4,651,1,0
24,0,1,102717,0,0,7000,0,10.82,0.07,4,608,1,0
29,1,1,144911,3,3,10111,1,5.49,0.07,7,677,0,0
26,1,3,92664,1,0,10000,3,10.71,0.11,3,596,1,0
22,1,1,51300,0,3,7000,5,14.59,0.14,4,624,1,0
27,1,3,100027,2,0,5000,4,8.57,0.05,7,657,1,0
32,0,0,74625,12,0,15000,2,7.12,0.2,10,641,1,0
33,0,3,49382,7,0,16208,3,7.07,0.33,9,591,1,0
25,0,4,46952,6,0,15156,0,14.22,0.32,3,623,0,0
29,0,1,120934,10,0,20016,4,14.74,0.17,10,675,1,0
23,0,3,66996,0,3,7200,0,8.47,0.11,3,614,0,0
37,1,3,84852,16,3,15000,4,14.98,0.18,15,647,1,0
32,0,1,97075,11,0,24000,0,9.91,0.25,7,702,0,0
29,0,3,55424,0,0,15006,2,15.94,0.27,9,515,1,0
29,1,3,51335,8,3,2000,0,11.89,0.04,7,613,1,0
25,1,1,121026,2,0,12000,5,10.16,0.1,3,501,1,0
26,0,0,79087,3,0,7200,5,11.65,0.09,6,566,1,0
31,1,1,68785,11,3,7500,5,11.48,0.11,9,592,0,0
33,1,0,54540,11,3,9600,1,8.5,0.18,5,636,1,0
23,1,3,102728,0,2,8000,4,12.98,0.08,4,502,1,0
27,0,3,92458,4,3,12000,0,8.51,0.13,4,576,0,0
27,1,0,84740,3,0,20000,2,13.34,0.24,5,701,1,0
27,1,1,41914,6,3,3394,3,10.72,0.08,7,587,1,0
24,0,3,55964,0,3,10000,1,8.16,0.18,3,612,1,0
25,0,1,64813,1,0,8000,5,6.35,0.12,3,626,0,0
22,0,3,84080,0,3,6000,5,13.23,0.07,3,561,1,0
28,1,4,96921,6,0,3000,3,5.91,0.03,4,653,1,0
28,0,1,144630,4,0,20000,1,11.32,0.14,8,687,0,0
26,1,4,40770,3,3,4801,5,12.69,0.12,4,689,1,0
33,1,0,82715,12,0,3483,4,12.08,0.04,10,659,0,0
24,0,0,109121,3,0,9500,0,11.46,0.09,4,651,0,0
23,0,3,55381,2,3,9000,1,9.79,0.16,3,592,0,0
25,0,1,60997,2,3,8000,1,18.52,0.13,3,680,1,0
23,0,0,96844,0,0,10000,4,7.65,0.1,4,590,1,0
25,1,3,85186,0,3,7200,2,8.18,0.08,4,569,0,0
22,1,4,30887,0,3,7000,0,12.26,0.23,3,693,1,0
26,1,3,187107,5,0,18000,1,7.02,0.1,4,674,1,0
37,1,1,66848,14,3,10000,3,12.37,0.15,12,643,0,0
27,0,3,63154,5,0,3500,5,8.14,0.06,4,641,1,0
22,1,1,48787,0,0,4776,0,8.18,0.1,3,586,1,0
40,0,1,109983,20,0,7920,3,9.23,0.07,12,542,1,0
33,1,1,126816,11,0,12000,5,7.25,0.09,7,644,0,0
33,0,3,47081,12,3,10464,3,11.81,0.22,9,674,0,0
26,1,0,102924,4,3,16000,5,13.28,0.16,4,606,1,0
38,0,0,58458,13,3,3000,1,5.51,0.05,10,544,1,0
31,0,4,126727,9,3,24000,0,10.27,0.19,7,644,1,0
24,0,4,62285,2,3,8000,0,10.83,0.13,3,724,0,0
29,0,0,53140,8,3,4041,3,12.85,0.08,8,565,1,0
44,0,3,46997,19,3,1000,1,14.07,0.02,12,659,1,0
23,1,3,66771,3,3,4500,5,7.56,0.07,5,604,1,0
26,0,0,88410,6,0,16087,1,9.16,0.18,5,654,0,0
29,0,3,265854,4,0,8423,0,11.52,0.03,4,662,0,0
24,1,3,38368,2,3,8000,0,6.78,0.21,4,658,1,0
29,0,4,77574,4,3,12930,2,12.18,0.17,8,723,1,0
26,0,0,124953,7,0,6000,3,11.01,0.05,6,625,1,0
25,0,3,73031,1,0,5000,5,8.89,0.07,3,659,0,0
39,1,4,126971,20,0,20000,5,13.58,0.16,12,653,1,0
24,0,0,54988,2,3,4000,5,13.62,0.07,4,681,0,0
24,1,1,63281,3,3,8000,1,12.43,0.13,4,704,1,0
32,1,4,163262,9,0,15000,1,12.99,0.09,10,660,1,0
24,1,3,115031,2,3,6000,4,7.92,0.05,3,620,1,0
25,1,0,52785,0,3,8000,3,8.63,0.15,4,683,1,0
34,1,1,117395,11,0,25000,2,17.96,0.21,9,634,0,0
36,1,0,84997,15,3,10000,2,11.0,0.12,10,554,0,0
25,1,0,99713,6,0,9192,0,6.24,0.09,3,639,1,0
27,1,4,93378,5,0,23737,1,6.76,0.25,10,683,1,0
29,1,4,49166,9,3,8514,3,11.87,0.17,8,534,1,0
31,1,0,51582,6,3,6000,5,13.44,0.12,10,647,1,0
25,1,0,60979,3,2,3000,1,6.5,0.05,3,573,1,0
25,0,3,91212,3,3,10000,5,6.76,0.11,4,573,1,0
41,0,3,97361,18,0,14481,2,9.87,0.15,9,628,1,0
28,0,4,48753,5,3,11498,4,9.33,0.24,5,723,0,0
26,0,1,36934,4,3,7200,5,13.4,0.19,6,628,1,0
29,0,4,100328,5,0,4500,0,10.58,0.04,9,553,1,0
32,1,3,85000,8,0,8467,0,9.91,0.1,12,664,1,0
26,1,0,93482,4,2,2797,0,10.69,0.03,4,597,1,0
47,1,4,102977,23,0,8000,2,7.55,0.08,21,610,1,0
27,0,3,79252,5,0,10333,3,6.25,0.13,7,640,1,0
29,1,0,75787,7,0,12000,5,10.81,0.16,8,574,1,0
30,1,0,43223,5,3,4000,3,8.58,0.09,6,574,0,0
29,1,1,106557,7,3,17647,1,14.13,0.17,6,718,0,0
30,1,1,192986,7,0,14668,5,13.11,0.08,6,577,1,0
23,1,3,63366,0,3,3000,0,6.11,0.05,2,641,0,0
23,1,3,44489,0,3,5000,1,12.99,0.11,4,655,1,0
28,0,0,63633,2,3,8400,5,9.12,0.13,5,536,1,0
26,1,0,72878,5,0,20000,1,11.01,0.27,4,616,1,0
23,0,0,84647,0,3,1367,0,12.13,0.02,3,651,1,0
28,0,1,139273,9,0,4405,4,11.41,0.03,7,677,1,0
34,1,1,132992,13,0,10000,0,9.06,0.08,10,667,1,0
49,1,3,860787,25,0,12635,4,9.83,0.01,26,620,0,0
28,1,3,60987,4,0,10000,4,6.69,0.16,5,559,0,0
27,1,1,44402,4,0,6000,5,12.4,0.14,5,663,0,0
27,0,0,70320,4,0,2981,4,7.41,0.04,5,630,1,0
25,1,0,73066,6,3,5500,3,10.37,0.08,3,602,1,0
27,0,0,41635,3,3,2100,4,12.15,0.05,9,682,0,0
28,1,1,36953,2,3,8000,4,11.01,0.22,8,637,1,0
29,1,3,33549,6,0,2123,4,8.83,0.06,6,676,0,0
40,0,0,84727,18,3,5000,4,12.55,0.06,12,658,1,0
35,1,1,109115,13,0,18000,3,9.74,0.16,10,621,1,0
25,0,1,63417,3,0,3903,1,11.08,0.06,4,590,1,0
33,1,0,102828,10,0,3817,3,5.64,0.04,12,626,0,0
29,0,1,27302,8,2,8079,0,6.58,0.3,6,679,0,0
28,0,1,83763,7,0,1098,1,11.7,0.01,6,676,0,0
26,0,3,58311,5,3,4000,0,10.74,0.07,3,643,1,0
23,0,1,108954,0,0,8000,1,7.11,0.07,3,547,0,0
23,1,1,68446,1,0,12000,3,10.99,0.18,3,629,1,0
24,1,1,49230,0,0,5000,3,12.81,0.1,3,567,0,0
29,0,1,95580,5,0,10000,0,9.41,0.1,5,645,1,0
26,0,1,121185,3,0,15000,5,15.92,0.12,3,617,1,0
24,1,0,72487,0,0,7000,1,11.91,0.1,3,624,1,0
23,1,0,115018,0,3,10000,5,8.32,0.09,4,644,1,0
29,0,4,73424,4,3,9600,1,7.99,0.13,10,587,0,0
28,1,1,58417,3,0,5000,3,10.64,0.09,8,623,1,0
23,1,0,87293,2,3,6147,1,6.43,0.07,3,634,0,0
26,1,3,29811,4,3,4500,1,12.28,0.15,4,673,0,0
29,0,3,118606,4,0,14000,3,9.54,0.12,5,624,1,0
29,0,0,58478,2,0,10000,1,7.86,0.17,5,540,1,0
25,0,1,54534,1,3,7500,3,10.78,0.14,4,674,0,0
27,1,0,113693,3,0,14923,5,7.22,0.13,3,516,1,0
24,0,1,82345,0,3,5000,0,11.96,0.06,4,622,1,0
22,0,1,48834,0,3,6000,1,8.19,0.12,4,654,1,0
27,1,1,62749,3,2,15000,1,8.13,0.24,4,667,0,0
20,0,3,226402,0,0,2000,5,8.59,0.01,4,531,1,0
31,1,1,37046,11,0,10683,2,9.56,0.29,9,700,1,0
25,1,1,57302,1,0,12000,3,13.3,0.21,3,686,1,0
42,0,2,29897,20,3,5000,1,11.48,0.17,12,732,0,0
40,1,2,115106,18,0,21548,2,13.98,0.19,12,768,0,0
25,1,0,82508,2,0,8449,3,7.88,0.1,4,586,1,0
27,1,0,76531,2,0,14000,4,11.62,0.18,3,597,1,0
27,1,3,76627,3,0,8068,1,7.47,0.11,6,625,1,0
29,0,3,47758,9,3,2000,1,15.05,0.04,9,590,1,0
25,0,3,111434,3,0,25000,1,12.7,0.22,4,653,1,0
28,1,2,99489,6,2,25000,1,16.07,0.25,5,738,1,0
23,1,4,73080,0,3,5000,0,10.73,0.07,3,676,1,0
34,1,0,170142,12,0,10000,4,14.58,0.06,12,655,0,0
25,0,4,51037,0,2,7200,2,7.24,0.14,6,683,0,0
32,1,4,120639,10,0,6000,4,10.99,0.05,7,666,0,0
26,1,1,193391,4,3,8707,5,11.42,0.05,5,597,0,0
24,1,3,83071,0,0,3500,3,7.63,0.04,5,587,1,0
32,1,0,89642,8,0,5000,3,10.65,0.06,10,589,1,0
23,0,3,84646,4,0,17000,4,8.88,0.2,4,650,1,0
30,1,1,145057,7,0,15000,1,8.25,0.1,7,671,0,0
32,1,3,101744,10,0,1000,1,8.93,0.01,13,550,1,0
25,0,3,81161,4,3,12000,1,10.72,0.15,6,684,1,0
27,0,2,87766,5,0,8966,0,10.98,0.1,4,677,1,0
25,0,4,49007,3,3,5000,0,12.42,0.1,3,480,1,0
24,0,0,50564,2,3,4000,5,11.01,0.08,4,617,1,0
23,1,0,44430,4,0,11436,3,13.02,0.26,2,521,1,0
23,1,4,108120,0,0,16000,5,13.17,0.15,4,632,1,0
23,0,0,60842,2,0,10000,1,6.03,0.16,4,684,0,0
32,1,4,97366,13,3,10000,5,10.5,0.1,10,617,1,0
31,0,3,165962,9,0,25000,0,10.78,0.15,6,653,1,0
32,0,4,66846,11,3,9000,5,13.79,0.13,10,709,1,0
37,0,3,85083,15,3,6000,5,13.09,0.07,15,715,0,0
23,0,1,91004,3,0,8000,3,7.52,0.09,2,618,1,0
23,1,0,31041,0,3,1772,1,9.1,0.06,3,642,1,0
28,1,1,60688,4,3,5896,4,12.03,0.1,4,651,0,0
24,1,3,46373,0,2,13562,3,11.59,0.29,5,610,1,0
25,1,0,40713,1,3,3283,5,12.85,0.08,5,501,1,0
29,0,4,84191,6,3,2000,5,9.02,0.02,8,608,0,0
44,0,2,129728,19,3,4823,4,12.09,0.04,11,714,0,0
33,0,4,36150,11,2,1978,1,8.36,0.05,9,611,1,0
33,0,3,67043,10,0,8000,4,11.14,0.12,9,616,1,0
23,0,4,72725,0,3,8000,1,11.36,0.11,4,626,0,0
23,1,3,49296,0,3,10000,3,11.01,0.2,2,601,1,0
23,0,4,35177,0,3,5000,1,11.65,0.14,3,714,1,0
25,1,1,133435,5,0,8000,5,8.25,0.06,4,634,0,0
32,0,1,61133,8,0,2500,4,13.49,0.04,10,613,0,0
25,0,0,115618,5,3,12000,1,11.23,0.1,4,665,1,0
34,1,0,150838,11,0,20000,0,9.68,0.13,7,576,1,0
26,1,0,37235,5,3,1000,1,9.53,0.03,3,491,1,0
23,0,3,31975,1,0,7024,0,13.16,0.22,4,673,1,0
26,0,1,120974,3,0,15000,0,12.54,0.12,4,542,1,0
27,1,0,120446,2,0,20000,3,6.21,0.17,7,610,1,0
25,0,3,76844,0,3,5000,1,10.23,0.07,3,516,1,0
45,0,1,72702,24,0,4800,3,10.99,0.07,15,721,0,0
35,0,1,61917,14,3,8000,5,10.2,0.13,15,693,0,0
31,1,0,77788,11,0,9000,4,6.57,0.12,5,622,1,0
25,0,1,55271,2,0,5000,1,9.57,0.09,4,687,0,0
23,1,3,116721,0,0,25179,1,15.45,0.22,3,658,1,0
22,1,1,61334,0,2,6000,5,11.83,0.1,2,552,1,0
28,1,3,108951,2,3,16000,1,11.86,0.15,10,677,1,0
24,1,1,34643,0,3,7120,0,10.79,0.21,5,564,1,0
34,1,0,32829,11,3,2000,1,11.14,0.06,12,654,1,0
24,1,0,37073,0,3,6000,1,11.93,0.16,4,623,0,0
32,1,1,73230,10,3,6500,2,11.0,0.09,6,687,1,0
30,0,3,38363,5,3,4000,0,11.76,0.1,8,678,0,0
23,1,4,49247,5,0,5000,3,7.68,0.1,4,627,0,0
21,1,1,54806,0,3,6000,3,10.82,0.11,3,536,1,0
25,1,3,144627,2,0,14000,3,10.5,0.1,5,679,1,0
23,0,1,58334,1,3,8000,0,12.99,0.14,4,663,1,0
23,1,0,27065,0,3,2000,3,8.52,0.07,3,622,1,0
27,0,1,99758,7,0,19679,0,10.37,0.2,8,661,0,0
23,0,3,30894,0,3,5583,4,7.95,0.18,4,646,1,0
24,1,0,110475,1,0,3058,2,8.52,0.03,3,622,1,0
33,1,0,66961,10,3,10000,3,11.19,0.15,7,665,1,0
22,0,4,82548,0,3,13000,5,7.88,0.16,3,589,1,0
24,0,1,96895,3,0,10000,3,9.07,0.1,4,637,1,0
31,1,1,52180,9,3,6467,1,8.04,0.12,10,550,1,0
29,1,4,120762,7,3,10000,5,9.21,0.08,9,572,1,0
24,0,3,58573,0,3,2800,5,12.53,0.05,4,647,1,0
30,0,1,222763,10,0,6000,5,10.73,0.03,12,641,0,0
28,1,0,42846,6,3,6000,3,11.97,0.14,10,655,0,0
28,1,1,60864,5,3,8000,3,13.57,0.13,10,652,1,0
27,0,0,78041,2,0,14425,3,9.15,0.18,5,645,1,0
26,1,1,96827,6,0,15000,4,12.76,0.15,3,656,0,0
23,0,0,120893,0,0,10000,4,8.97,0.08,3,627,0,0
31,0,1,30756,4,3,5000,5,8.15,0.16,10,603,1,0
26,0,3,160147,2,0,12000,2,12.4,0.07,3,666,0,0
28,1,1,27186,7,0,1529,3,13.66,0.06,7,660,1,0
22,1,1,70638,0,3,4500,1,7.49,0.06,5,601,1,0
21,0,4,32546,0,3,7500,0,7.12,0.23,4,661,1,0
39,1,3,47302,17,0,9500,4,10.45,0.2,11,636,1,0
27,1,1,66506,2,0,5500,5,8.41,0.08,5,684,1,0
23,1,3,120741,0,0,10000,1,10.25,0.08,4,658,0,0
29,1,4,87259,7,0,10000,0,6.48,0.11,10,663,1,0
25,1,3,51325,1,0,22267,5,11.14,0.43,4,705,1,0
31,1,3,88675,5,3,14180,0,14.15,0.16,7,606,0,0
33,0,1,62900,9,0,10641,5,9.9,0.17,13,682,0,0
26,0,3,58735,6,0,4500,0,5.55,0.08,3,622,1,0
24,0,0,97137,2,0,6000,0,6.77,0.06,4,677,1,0
29,0,3,41483,8,3,4000,3,9.56,0.1,5,653,0,0
28,1,2,145004,4,0,5000,5,6.44,0.03,8,716,1,0
24,1,4,50067,0,3,1124,4,9.44,0.02,3,703,0,0
26,1,1,61029,6,0,2000,1,11.0,0.03,5,655,0,0
25,0,0,73199,1,3,8000,1,5.82,0.11,3,588,1,0
26,0,0,65711,4,3,6600,4,11.97,0.1,4,641,1,0
26,1,0,87833,3,3,3000,2,8.02,0.03,2,611,1,0
31,0,3,253174,7,0,24262,4,12.83,0.1,7,650,0,0
23,0,3,67459,0,3,7500,0,7.02,0.11,3,645,0,0
27,0,0,73372,0,0,14455,3,12.39,0.2,6,561,1,0
25,0,0,25861,4,3,4800,5,8.9,0.19,4,681,0,0
23,0,0,49214,1,0,2100,3,6.29,0.04,2,631,0,0
38,0,4,240705,14,0,25000,1,8.89,0.1,13,600,0,0
28,0,3,150989,5,3,10000,5,9.65,0.07,9,546,1,0
32,1,1,63441,8,3,4000,3,10.42,0.06,9,580,1,0
28,1,1,102628,3,0,8024,1,11.55,0.08,6,606,1,0
34,0,4,133213,10,0,15000,1,11.09,0.11,8,599,1,0
24,1,0,71832,0,3,7377,1,7.39,0.1,2,553,1,0
24,1,3,77451,4,3,3500,1,10.19,0.05,5,578,1,0
28,0,1,40276,5,3,7595,4,8.44,0.19,10,635,1,0
38,0,3,936941,15,0,7444,4,12.08,0.01,16,657,1,0
28,1,0,73038,6,0,20000,5,11.72,0.27,5,538,0,0
23,1,1,102162,0,0,23000,1,12.55,0.23,4,619,1,0
26,1,4,70553,1,0,6000,3,5.49,0.09,5,695,0,0
27,0,1,45697,5,3,6000,3,9.54,0.13,5,606,1,0
26,0,3,85288,3,3,8000,1,15.51,0.09,4,663,0,0
35,0,0,55524,16,0,16750,1,8.02,0.3,13,591,0,0
32,1,0,577028,11,0,10275,0,10.05,0.02,8,705,0,0
24,1,4,120949,0,3,6000,4,12.98,0.05,4,667,0,0
30,1,0,81638,7,0,10000,2,8.08,0.12,9,683,1,0
34,0,3,216863,9,0,12910,0,12.44,0.06,8,644,1,0
22,0,1,33631,0,3,8000,5,9.0,0.24,4,599,1,0
26,1,3,87097,5,0,16855,3,9.03,0.19,6,669,1,0
31,0,1,216811,9,0,12549,0,6.87,0.06,7,556,1,0
33,1,3,97054,9,0,23959,0,13.88,0.25,7,636,0,0
25,1,1,55269,2,3,11247,4,9.57,0.2,3,673,0,0
29,1,0,95339,3,0,4800,5,8.14,0.05,5,586,1,0
35,1,4,81423,12,0,10000,2,10.58,0.12,11,608,1,0
24,1,1,78812,0,3,5000,1,12.16,0.06,2,644,1,0
30,1,0,97314,7,3,14000,1,11.96,0.14,7,695,0,0
33,0,1,138904,12,3,14398,5,11.11,0.1,5,621,1,0
27,1,4,72905,7,0,29924,5,14.17,0.41,4,714,1,0
26,0,3,67074,6,0,6338,1,10.66,0.09,4,597,0,0
26,1,0,52858,5,0,11000,3,8.83,0.21,4,601,0,0
28,1,2,37116,8,3,8400,1,12.06,0.23,10,654,0,0
23,1,0,121059,0,0,15000,1,11.87,0.12,2,613,1,0
28,0,3,49136,6,3,9000,1,13.77,0.18,5,673,1,0
30,1,1,51400,6,3,11000,4,10.44,0.21,10,514,1,0
28,1,0,33142,1,3,2736,4,9.63,0.08,5,643,1,0
23,0,3,108863,0,0,8000,1,10.85,0.07,3,589,1,0
42,0,4,85145,18,3,11834,0,9.3,0.14,17,737,0,0
26,0,0,75020,4,0,2126,1,12.04,0.03,3,723,1,0
24,1,4,24962,0,3,2000,3,12.33,0.08,5,532,1,0
25,1,0,62022,3,3,9000,1,11.77,0.15,4,647,1,0
26,1,1,69516,1,0,11475,1,8.1,0.17,4,676,1,0
27,1,3,104408,4,0,20000,1,10.76,0.19,5,654,1,0
24,1,4,130618,0,0,3994,5,12.69,0.03,4,687,1,0
25,0,1,87115,3,2,16000,5,16.64,0.18,3,626,1,0
31,1,2,58601,6,0,5000,0,12.25,0.09,6,660,1,0
26,1,0,120843,0,0,8000,3,11.4,0.07,5,586,1,0
33,1,4,68554,9,3,10000,1,9.84,0.15,6,636,1,0
25,1,3,87516,4,0,4890,0,7.3,0.06,3,668,1,0
39,0,0,103153,19,3,12000,2,7.14,0.12,13,479,1,0
26,1,4,31184,3,3,1530,4,12.76,0.05,2,655,1,0
28,1,1,60042,5,3,4795,1,14.18,0.08,8,633,1,0
22,0,1,36519,0,3,5000,1,13.26,0.14,4,476,1,0
29,1,4,34379,5,3,4800,3,11.62,0.14,7,671,0,0
38,1,0,43100,12,3,5000,5,14.99,0.12,15,681,0,0
25,0,0,91618,4,0,14500,3,9.63,0.16,4,600,1,0
26,1,1,45379,1,3,3585,1,11.89,0.08,4,492,1,0
23,1,0,192853,0,0,7000,1,8.96,0.04,4,563,1,0
24,0,4,87338,0,3,10000,4,7.45,0.11,3,648,1,0
23,0,1,78596,0,0,5500,0,6.39,0.07,2,638,1,0
28,1,0,138859,4,0,5000,0,7.55,0.04,8,514,1,0
26,1,3,47385,7,3,7647,3,9.76,0.16,6,651,1,0
27,1,0,60966,3,3,8481,5,13.9,0.14,6,647,1,0
27,0,1,54284,4,3,2500,4,11.58,0.05,6,693,0,0
30,1,4,51706,7,3,4383,3,12.13,0.08,5,668,0,0
22,0,1,51350,0,3,3098,3,6.96,0.06,4,607,1,0
24,0,0,51598,0,0,19200,5,7.9,0.37,4,598,0,0
25,0,3,100544,4,0,25000,0,12.37,0.25,3,458,1,0
